Score_Comercial,Es_Desarrollo_Propio,Precio_Confiable,Municipio,Colonia,Operación,Tipo,Título/Colonia,Precio,precio_m2,precio_m2_vs_mediana,Recámaras,Baños,m²,Completitud,codigo_eb,Liga,lat,lon
69.0,,True,Tlaquepaque,La Ladrillera,RENTA,Local comercial,Local de 335.86 m2,35000.0,121.52777777777777,0.6728744456795253,,0.0,288.0,0.75,EB-WU7587,https://www.aciertamax.com/property/local-de-335-86-m2,20.5829241,-103.3318138
69.0,,True,Zapopan,Constitución,RENTA,Departamento,"Departamento en renta La Consti (Mercado Bola), Zapopan",21000.0,142.85714285714286,0.5333572637300651,3.0,2.0,147.0,1.0,EB-WI4707,https://www.aciertamax.com/property/departamento-en-renta-la-consti-mercado-bola-zapopan,20.7278112,-103.3693532
69.0,,True,Guadalajara,Santa Elena Alcalde Oriente,VENTA,Casa,Casa en venta Santa Elena Alcalde,3700000.0,12758.620689655172,0.5331824722576128,4.0,2.0,290.0,1.0,EB-RU7781,https://www.aciertamax.com/property/casa-en-venta-santa-elena-alcalde-santa-elena-alcalde-oriente-guadalajara,20.712925,-103.3428246
69.0,,True,Zapopan,Bugambilias,VENTA,Casa en condominio,Residencia en venta en Bugambilias,11500000.0,19166.666666666668,0.5326984126984127,4.0,4.0,600.0,1.0,EB-UK8964,https://www.aciertamax.com/property/residencia-en-venta-en-bugambilias-00809be8-23b1-43f9-8fc9-f840dbe359e8,20.6165299,-103.4681005
69.0,,True,Zapopan,Bugambilias,VENTA,Casa en condominio,Residencia en venta en Bugambilias,11500000.0,19166.666666666668,0.5326984126984127,4.0,5.0,600.0,1.0,EB-UK9002,https://www.aciertamax.com/property/residencia-en-venta-en-bugambilias-af6387a4-65fa-4fe8-84d1-047c5639bbf8,20.6000975902,-103.4503361654
68.9,,True,Tlajomulco de Zúñiga,Las Amapas,VENTA,Casa,"CASA EN VENTA EN TLAJOMULCO DE ZÚÑIGA, JALISCO",4553500.0,12648.611111111111,0.5311812130727706,5.0,4.0,360.0,1.0,EB-WP7047,https://www.aciertamax.com/property/casa-en-venta-en-tlajomulco-de-zuniga-jalisco-las-amapas,20.4736865,-103.4479314
68.9,,True,Tlaquepaque,San Pedro,VENTA,Casa,CASA EN VENTA HUERTA DE PEÑA TLAQUEPAQUE,4300000.0,12463.768115942028,0.5307720711833207,6.0,6.0,345.0,1.0,EB-WM2610,https://www.aciertamax.com/property/casa-en-venta-huerta-de-pena-tlaquepaque,20.6206201,-103.3037316
68.8,,True,Zapopan,Ciudad Bugambilia,VENTA,Casa,Casa en venta en Bugambilias,7490000.0,17022.727272727272,0.5279721181458977,4.0,6.0,440.0,1.0,EB-TT5289,https://www.aciertamax.com/property/casa-en-venta-en-bugambilias-1era-seccion-ciudad-bugambilia,20.6039805726,-103.4464663755
68.8,,True,Guadalajara,Obrera,RENTA,Departamento,Depa en renta en Colonia Américana,27000.0,149.17127071823205,0.5285895931086161,3.0,2.0,181.0,1.0,EB-WI7890,https://www.aciertamax.com/property/depa-en-renta-en-colonia-americana,20.6691368,-103.3710439
68.7,,True,Zapopan,Residencial Tabachines,VENTA,Casa,"Casa en Venta, Col, Residencial Tabachines, Zapopan, Jalisco",7225000.0,17108.69050438077,0.5255884200753926,6.0,2.0,422.3,1.0,EB-WW2860,https://www.aciertamax.com/property/casa-en-venta-col-residencial-tabachines-zapopan-jalisco,20.7388284,-103.3606246
68.7,,True,Guadalajara,Jardines del Bosque Norte,VENTA,Departamento,DEPARTAMENTO EN VENTA JARDINES DEL BOSQUE | PLANTA BAJA | TERRAZA,3100000.0,31313.131313131315,0.52598255883407,2.0,1.0,99.0,1.0,EB-WD9409,https://www.aciertamax.com/property/departamento-en-venta-jardines-del-bosque-planta-baja-terraza,20.6629476,-103.3784398
68.7,,True,Guadalajara,San Juan de Dios,RENTA,Local comercial,PRECIO UNICO EN LA ZONA!!! SE RENTA LOCAL COMERCIAL EN SAN JUAN DE DIOS,25000.0,120.1923076923077,0.6661324786324787,,4.0,208.0,0.75,EB-UP5619,https://www.aciertamax.com/property/se-renta-local-en-plaza-comercial-san-juan-de-dios,20.6750684,-103.3429137
68.7,,True,Guadalajara,Moderna,RENTA,Oficina,🏢 OFICINA EN RENTA | COLONIA MODERNA,20000.0,123.45679012345678,0.666332999666333,,1.0,162.0,0.75,EB-WP9116,https://www.aciertamax.com/property/oficina-en-renta-colonia-moderna,20.6623988,-103.363408
68.6,,True,Guadalajara,San Juan Bosco,RENTA,Local comercial,Local en Renta,22000.0,120.87912087912088,0.6642246642246642,,1.0,182.0,0.75,EB-SP6694,https://www.aciertamax.com/property/local-en-renta-san-juan-bosco-guadalajara,20.6798585,-103.3209315
68.6,,True,Guadalajara,Country Club,RENTA,Departamento,"Residencia en las Alturas, con carácter y privilegio.",85000.0,150.44247787610618,0.5245723297263887,3.0,3.0,565.0,1.0,EB-WD0402,https://www.aciertamax.com/property/residencia-en-las-alturas-con-caracter-y-privilegio,20.7099893,-103.3770653
68.5,,True,Guadalajara,Guadalajara Centro,VENTA,Departamento,Departamento en VENTA cerca de Parque Agua Azul 1045,2900000.0,31521.739130434784,0.5228246586299492,2.0,2.0,92.0,1.0,EB-UQ1177,https://www.aciertamax.com/property/venta-departamento-en-azul-1045-vive-la-esencia-de-jalisco-desde-las-alturas,20.6586213,-103.3503206
68.5,,True,Guadalajara,Lomas de Independencia,VENTA,Departamento,DEPARTAMENTO EN VENTA EN LOMAS DE INDEPENDENCIA,2712000.0,31534.883720930233,0.5226256761299393,3.0,2.0,86.0,1.0,EB-UK9727,https://www.aciertamax.com/property/departamento-en-venta-en-lomas-de-independencia-e41133b4-1eff-4818-88bb-f14b1408f9ec,20.7170388,-103.3255021
68.5,,True,Guadalajara,Providencia 1a Secc,VENTA,Departamento,"Departamento en Venta Providencia		$6,850,000",6850000.0,31566.820276497696,0.5221422213071572,3.0,3.0,217.0,1.0,EB-TP4576,https://www.aciertamax.com/property/departamento-en-venta-providencia-6-890-000,20.696955,-103.3864842
68.4,,True,Zapopan,Nuevo México,VENTA,Oficina,OFICINAS EN VENTA HACIA TESISTÁN EN JUAN GIL PRECIADO,10030000.0,14126.760563380281,0.7980445291576326,,,710.0,0.5,EB-RJ8647,https://www.aciertamax.com/property/oficinas-en-venta-hacia-tesistan-en-juan-gil-preciado,20.7591395,-103.4323188
68.4,,True,Guadalajara,San Juan de Dios,VENTA,Local en centro comercial,SE VENDE LOCAL EQUIPADO PARA RESTAURANT BAR,2500000.0,12019.23076923077,0.6581196581196581,,4.0,208.0,0.75,EB-RL7723,https://www.aciertamax.com/property/se-vende-local-equipado-para-restaurant-bar,20.6750684,-103.3429137
68.4,,True,Zapopan,Fraccionamiento Jardines de Guadalupe,RENTA,Departamento,Departamento PH en renta avenida guadalupe,47000.0,146.875,0.5202329367724732,4.0,3.0,320.0,1.0,EB-WK2279,https://www.aciertamax.com/property/departamento-penthouse-doble-altura-de-320-m-con-3-recamaras-en-renta-en-zapopa,20.6618761,-103.4230082
68.4,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,PASEO DE GRACIA – MACRO LOTES PARA DESARROLLO EN LA ZONA DORADA DE ZAPOPAN,9114984.0,3617.057142857143,0.7983090182959184,,,2520.0,0.5,EB-VT8887,https://www.aciertamax.com/property/paseo-de-gracia-macro-lotes-para-desarrollo-en-la-zona-dorada-de-zapopan-vallarta-universidad-zapopan,20.7009937,-103.4262191
68.4,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,PASEO DE GRACIA – MACRO LOTES PARA DESARROLLO EN LA ZONA DORADA DE ZAPOPAN,12314329.0,3617.605464159812,0.7982784433125943,,,3404.0,0.5,EB-VT8865,https://www.aciertamax.com/property/paseo-de-gracia-macro-lotes-para-desarrollo-en-la-zona-dorada-de-zapopan,20.7009937,-103.4262191
68.4,,True,Guadalajara,Chapalita,RENTA,Departamento,"Casa en Renta, Col, Chapalita, Guadalajara, Jal",23900.0,152.22929936305732,0.5189256241633787,3.0,2.0,157.0,1.0,EB-WX3745,https://www.aciertamax.com/property/casa-en-renta-col-chapalita-guadalajara-jal,20.6602204,-103.3923904
68.4,,True,Tonalá,Loma Dorada Secc A,VENTA,Terreno comercial,Macro Terreno en Venta en Tonalá 14 Ha - Perfecto para Plaza o Desarrollo,80000000.0,567.6899277614567,0.7988192373259698,,,140922.0,0.5,EB-UT3847,https://www.aciertamax.com/property/macro-terreno-en-venta-en-tonala-14-9-ha-perfecto-para-plaza-o-desarrollo,20.5698870944,-103.2088528434
68.4,,True,Guadalajara,Analco,RENTA,Local comercial,Local en el centro de Guadalajara,13500.0,122.72727272727273,0.6590909090909091,,1.0,110.0,0.75,EB-PL6748,https://www.aciertamax.com/property/local-en-el-centro-de-guadalajara-analco,20.6692511,-103.3411361
68.4,,True,Guadalajara,Jardines del Bosque Norte,VENTA,Oficina,Venta y Renta de Edificio en Zona Minerva - Multiusos para Oficinas,27680000.0,20579.92565055762,0.6595738320534592,,7.0,1345.0,0.75,EB-VK0588,https://www.aciertamax.com/property/venta-y-renta-de-edificio-multiusos-para-oficinas-en-zona-minerva,20.6677955,-103.3841363
68.3,,True,Guadalajara,Moderna,VENTA,Casa,"CASA EN VENTA EN GUADALAJARA, JALISCO (COLONIA MODERNA)",2950000.0,13169.642857142857,0.5181438284464139,4.0,1.0,224.0,1.0,EB-UY0411,https://www.aciertamax.com/property/casa-en-venta-en-guadalajara-jalisco-colonia-moderna,20.6632898,-103.3535301
68.3,,True,Tlajomulco de Zúñiga,Cajititlán,VENTA,Quinta,"CASA DE CAMPO TIPO HACIENDA, EN BALCONES DE LA CALERA  Tlajomulco de Zúñiga, Jal",20000000.0,10000.0,0.5167925624636839,6.0,8.0,2000.0,1.0,EB-RQ0822,https://www.aciertamax.com/property/casa-de-campo-tipo-hacienda-en-balcones-de-la-calera-tlajomulco-de-zuniga-jal,20.4312277,-103.3088801
68.3,,True,Guadalajara,Balcones de Oblatos,VENTA,Casa,"Casa en venta en Balcones de Oblatos, Guadalajara",2590000.0,13173.957273652086,0.5179859708458566,2.0,1.0,196.6,1.0,EB-WO8283,https://www.aciertamax.com/property/casa-en-venta-en-balcones-de-oblatos-guadalajara-601dc864-bf91-4d73-9790-f91489635acd,20.6850385,-103.2906813
68.2,,True,Zapopan,Bugambilias,VENTA,Casa,EXCELENTE CASA EN VENTA EN BUGAMBILIAS 2DA SECCION.,9500000.0,17431.19266055046,0.5166456691735408,4.0,5.0,545.0,1.0,EB-WV8418,https://www.aciertamax.com/property/excelente-casa-en-venta-en-bugambilias-2da-seccion-bugambilias-zapopan,20.6178661,-103.4716895
68.1,,True,Guadalajara,Lomas de Independencia,VENTA,Departamento,Departamento en venta en Lomas de Independencia,3440000.0,32149.532710280375,0.5133211342675035,2.0,2.0,107.0,1.0,EB-WN0555,https://www.aciertamax.com/property/departamento-en-venta-en-lomas-de-independencia-4a8b0819-f8f3-4726-a775-536261a3b242,20.7169862597,-103.3253635537
68.1,,True,Guadalajara,Huentitán El Bajo,VENTA,Departamento,"Dúplex en Venta en Planta Alta con Roof Garden en Huentitán, Guadalajara",3900000.0,32210.109018830524,0.512404131541488,2.0,2.0,121.08,1.0,EB-VY7444,https://www.aciertamax.com/property/duplex-en-venta-en-planta-alta-con-roof-garden-en-huentitan-guadalajara,20.7405558,-103.3217352
68.1,,True,Tlajomulco de Zúñiga,Cofradía,VENTA,Terreno industrial,Terreno industrial en venta en Cruz Vieja Tlajomulco,35000000.0,1854.501139193557,0.79162908548387,,,18873.0,0.5,EB-WD4851,https://www.aciertamax.com/property/terreno-industrial-en-venta-en-cruz-vieja-tlajomulco,20.4975008554,-103.5743870903
68.0,,True,Zapopan,Tesistan,RENTA,Casa con uso de suelo,Casa comercial en Zapopan,17000.0,76.92307692307692,0.5104895104895105,3.0,2.0,221.0,1.0,EB-WE8836,https://www.aciertamax.com/property/casa-comercial-en-zapopan,20.7847443,-103.4726508
68.0,,True,Zapopan,Tesistan,RENTA,Casa con uso de suelo,Casa comercial en Zapopan,17000.0,76.92307692307692,0.5104895104895105,3.0,2.0,221.0,1.0,EB-WE8836,https://www.aciertamax.com/property/casa-comercial-en-zapopan,20.7847443,-103.4726508
68.0,,True,Zapopan,Real Vallarta,VENTA,Casa,Casa en Venta,8490000.0,17650.72765072765,0.5105581231096252,6.0,4.0,481.0,1.0,EB-WM4247,https://www.aciertamax.com/property/casa-en-venta-real-vallarta-casa,20.6777822,-103.422819
68.0,,True,Guadalajara,Huentitán El Bajo,VENTA,Departamento,"Dúplex Planta Baja en Venta en Huentitán, Guadalajara",3500000.0,32264.01179941003,0.5115881525240427,2.0,1.0,108.48,1.0,EB-VY7386,https://www.aciertamax.com/property/duplex-planta-baja-en-venta-en-huentitan-guadalajara,20.7405558,-103.3217352
67.9,,True,Tlajomulco de Zúñiga,Santa Cruz Del Valle,VENTA,Casa,CASA CON BODEGA SANTA CRUZ DEL VALLE,3000000.0,13257.9105532968,0.5085976248154003,3.0,1.0,226.28,1.0,EB-QO2411,https://www.aciertamax.com/property/casa-con-bodega-santa-cruz-del-valle,20.5528496144,-103.3412110806
67.9,,True,Zapopan,Real Vallarta,VENTA,Casa,CASA EN VENTA EN  REAL VALLARTA,8490000.0,17687.5,0.5095384525327703,5.0,2.0,480.0,1.0,EB-VC2556,https://www.aciertamax.com/property/casa-en-venta-en-real-vallarta-aa8e856d-0c8f-468d-8246-f9994f87ed9e,20.6777822,-103.422819
67.9,,True,Tlajomulco de Zúñiga,Cortijo de San Agustin,VENTA,Casa en condominio,"Venta de Casa en Cortijo De San Agustin, Tlajomulco De Zúñiga, Jalisco",3700000.0,13503.649635036496,0.5078396488369387,3.0,3.0,274.0,1.0,EB-WU5254,https://www.aciertamax.com/property/venta-de-casa-en-cortijo-de-san-agustin-tlajomulco-de-zuniga-jalisco,20.5386791,-103.4608348
67.9,,True,Zapopan,Las Cañadas,VENTA,Terreno,Terreno en Venta en el Exclusivo Condominio las Cañadas,8995000.0,3837.457337883959,0.786019267278157,,,2344.0,0.5,EB-SG7299,https://www.aciertamax.com/property/terreno-en-venta-en-canadas-las-canadas-zapopan,20.7787117,-103.3674621
67.9,,True,Zapopan,Las Cañadas,VENTA,Departamento,DEPARTAMENTO EN COTO CELTICA,12255040.0,35045.44024707598,0.5095453047781683,3.0,3.0,349.69,1.0,EB-HJ2479,https://www.aciertamax.com/property/departamento-en-coto-celtica,20.7833459,-103.3645935
67.9,,True,Zapopan,Tesistan,VENTA,Oficina,Se vende oficina con bodega y terraza en Tesitan Zapopan,22000000.0,14864.864864864865,0.7874926265421452,,,1480.0,0.5,EB-VQ4561,https://www.aciertamax.com/property/se-vende-bodega-con-terraza-en-tesitan-zapopan-tesistan,20.8010038,-103.47014
67.9,,True,Guadalajara,Insurgentes 1a Secc,VENTA,Departamento,Departamento en Venta en Altura Guadalajara,2370000.0,32465.753424657534,0.5085341925728584,2.0,1.0,73.0,1.0,EB-WB4026,https://www.aciertamax.com/property/departamento-en-venta-en-altura-guadalajara-insurgentes-1a-secc-guadalajara,20.6473750125,-103.2757294013
67.9,,True,Guadalajara,Huentitán El Bajo,VENTA,Departamento,SE VENDE DEPARTAMENTO EN HUENTITAN EL BAJO,2598000.0,32475.0,0.5083942181340342,3.0,2.0,80.0,1.0,EB-UN8381,https://www.aciertamax.com/property/se-renta-departamento-en-huentitan-el-bajo,20.7305664,-103.3179285
67.8,,True,Guadalajara,Verde Valle,RENTA,Oficina,Renta de Piso de Oficina en Zona Expo,85000.0,130.76923076923077,0.6465696465696466,,6.0,650.0,0.75,EB-VU5861,https://www.aciertamax.com/property/renta-de-piso-de-oficina-en-zona-expo-verde-valle,20.6506154311,-103.3974409963
67.8,,True,Tlajomulco de Zúñiga,Cortijo de San Agustin,VENTA,Terreno,TERRENO EN EL CORTIJO,17950000.0,1495.8333333333333,0.783676121757852,,,12000.0,0.5,EB-VW0973,https://www.aciertamax.com/property/terreno-en-el-cortijo-cortijo-de-san-agustin,20.4694078249,-103.4245655104
67.7,,True,Tlajomulco de Zúñiga,Cajititlán,VENTA,Terreno,Terreno cerca de la laguna de Cajititlan,62100000.0,1499.9710150528492,0.7830777400153468,,,41400.8,0.5,EB-VN1231,https://www.aciertamax.com/property/terreno-cerca-de-la-laguna-de-cajititlan,20.4312277,-103.3088801
67.7,,True,Tlajomulco de Zúñiga,El Esquivel,VENTA,Terreno,TERRENO EN VENTA SOBRE CAMINO A SAN ISIDRO MAZATEPEC,570000000.0,1500.0,0.7830735482808543,,,380000.0,0.5,EB-QB8436,https://www.aciertamax.com/property/terreno-en-venta-sobre-camino-a-san-isidro-mazatepec-el-esquivel,20.4871652565,-103.504600581
67.7,,True,Tlajomulco de Zúñiga,Buenavista,VENTA,Terreno,TERRENO INDUSTRIAL EN VENTA EN TLAJOMULCO DE ZUÑIGA,75500000.0,1509.4867744966712,0.7817015933943059,,,50017.0,0.5,EB-RC0675,https://www.aciertamax.com/property/terreno-industrial-en-venta-en-tlajomulco-de-zuniga-buenavista,20.4579550052,-103.5305200357
67.7,,True,Tlajomulco de Zúñiga,Santa Cruz Del Valle,VENTA,Terreno,Terreno En Venta En Santa Cruz Del Valle A Una Cuadra De Carretera Chapala,46921110.0,1500.0354859335039,0.7830684163890936,,,31280.0,0.5,EB-IE9887,https://www.aciertamax.com/property/terreno-en-venta-en-santa-cruz-del-valle-a-una-cuadra-de-carretera-chapala,20.5492904,-103.3353784
67.7,,True,Tlajomulco de Zúñiga,Cuexcomatitlán,VENTA,Terreno,40 Hectáreas en Venta,600000000.0,1500.0,0.7830735482808543,,,400000.0,0.5,EB-WC2020,https://www.aciertamax.com/property/40-hectareas-en-venta-cuexcomatitlan,20.4273843,-103.363645
67.7,,True,Tlajomulco de Zúñiga,San Sebastián El Grande,VENTA,Terreno,Terreno en San sebastian el Grande,41920500.0,1500.0,0.7830735482808543,,,27947.0,0.5,EB-FQ0632,https://www.aciertamax.com/property/terreno-en-san-sebastian,20.5340455,-103.4251691
67.7,,True,Guadalajara,Insurgentes 3a Secc,VENTA,Casa,Casa venta Colonia Insurgentes,4350000.0,13551.401869158879,0.5041758766969594,7.0,3.0,321.0,1.0,EB-TN6195,https://www.aciertamax.com/property/casa-venta-colonia-insurgentes-insurgentes-3a-secc,20.6507888,-103.2762909
67.6,,True,Zapopan,Sendas Residencial,RENTA,Departamento,Departamento en Renta. Capital Norte Coto Sendas Zapopan Jalisco,15000.0,152.39256324291372,0.5022098211079635,2.0,2.0,98.43,1.0,EB-LY6149,https://www.aciertamax.com/property/departamentos-en-renta-capital-norte-coto-sendas-zapopan-jalisco,20.7767223493,-103.4217546711
67.6,,True,Zapopan,Las Águilas,RENTA,Oficina,OFICINA EN RENTA EN LA AGUILAS,60000.0,127.11864406779661,0.7805530776092775,,,472.0,0.5,EB-RK7225,https://www.aciertamax.com/property/oficina-en-renta-en-la-aguilas-las-aguilas,20.6267526,-103.4182055
67.6,,True,Tonalá,Jalisco 2a. Sección,VENTA,Casa,Tonalá oportunidad,2660000.0,9500.0,0.5016852589641434,6.0,4.0,280.0,1.0,EB-KB0612,https://www.aciertamax.com/property/casa-tonala-jalisco-2a-seccion,20.6950796,-103.2638002
67.5,,True,Zapopan,Vallarta Universidad,VENTA,Terreno,PASEO DE GRACIA – MACRO LOTES PARA DESARROLLO EN LA ZONA DORADA DE ZAPOPAN,7214040.0,4001.1314475873546,0.7768926235559781,,,1803.0,0.5,EB-VT8877,https://www.aciertamax.com/property/paseo-de-gracia-macro-lotes-para-desarrollo-en-la-zona-dorada-de-zapopan-vallarta-universidad,20.7009937,-103.4262191
67.5,,True,Guadalajara,Mexicaltzingo,VENTA,Departamento,Departamento en venta generando Ingresos,4290000.0,33000.0,0.5004467805519054,2.0,2.0,130.0,1.0,EB-WO8262,https://www.aciertamax.com/property/departamento-en-venta-amueblado-y-generando-ingresos-mexicaltzingo,20.6680362,-103.3504799
67.5,,True,Zapopan,El Mante,RENTA,Oficina,"OFICINA EN RENTA EN EL MANTE, ZAPOPAN",18000.0,128.57142857142858,0.7780451127819549,,,140.0,0.5,EB-WW7327,https://www.aciertamax.com/property/oficina-en-renta-en-el-mante-zapopan,20.6107366,-103.4225906
67.5,,True,Zapopan,Valle Real,VENTA,Departamento,TOWNHOUSE VALLE REAL 200 METROS TERRAZA PLANTA BAJA,7144340.0,35721.7,0.5000811699671122,3.0,3.0,200.0,1.0,EB-VB3991,https://www.aciertamax.com/property/townhouse-valle-real-266-metros-terraza,20.7334956,-103.428194
67.5,,True,Guadalajara,Guadalajara Centro,VENTA,Casa,"Casa en venta, Zona Centro de Guadalajara",6500000.0,13684.21052631579,0.499316620316131,7.0,3.0,475.0,1.0,EB-VN7071,https://www.aciertamax.com/property/casa-en-venta-zona-centro-de-guadalajara-guadalajara-centro-casa,20.6717685,-103.3535409
67.5,,True,Tonalá,Rey Xolotl,VENTA,Terreno,TERRENO 3 HAS PARA DESARROLLAR DEPAS CASAS H4 TATEPOSCO TONALA VTA.,21783146.0,780.0030794571561,0.7771419772979553,,,27927.0,0.5,EB-LP0689,https://www.aciertamax.com/property/terreno-3-has-para-desarrollar-depas-o-casas-h4-tateposco-tonala-venta,20.6142078817,-103.2612705231
67.4,,True,Tlajomulco de Zúñiga,Senderos Del Valle,VENTA,Terreno industrial,Terreno de Uso Mixto en Venta sobre Av. Javier Mina – Tlajomulco,34736000.0,2000.0,0.7752808988764045,,,17368.0,0.5,EB-WF6905,https://www.aciertamax.com/property/terreno-de-uso-mixto-en-venta-sobre-av-javier-mina-tlajomulco,20.5429485,-103.3580068
67.4,,True,Tlajomulco de Zúñiga,Los Álamos,VENTA,Terreno industrial,TERRENO SANTA CRUZ DE LAS FLORES,109450000.0,1990.0,0.7764044943820225,,,55000.0,0.5,EB-LL8356,https://www.aciertamax.com/property/terreno-santa-cruz-de-las-flores-los-alamos,19.9693654,-102.3626475
67.4,,True,Tlaquepaque,San Martín de las Flores de Abajo,VENTA,Terreno,Venta de Terreno en San Martin de las flores de abajo en Tlaquepaque,6000000.0,1649.2578339747113,0.774656404617922,,,3638.0,0.5,EB-LH6289,https://www.aciertamax.com/property/venta-de-terreno-con-licencia-de-construccion-de-54-apartamentos-en-tlaquepaque,20.5958429,-103.2820835
67.4,,True,Zapopan,Hacienda La Herradura,VENTA,Terreno,Terreno en Fraccionamiento Haciendas de la Herradura,10500000.0,4043.796238884374,0.77451358908098,,,2596.57,0.5,EB-VK0685,https://www.aciertamax.com/property/terreno-en-fraccionamiento-haciendas-de-la-herradura-hacienda-la-herradura,20.7828051,-103.6158927
67.4,,True,Zapopan,Puerta de Hierro,RENTA,Departamento,Departamento amueblado en La Reserva,80000.0,153.84615384615384,0.49746166863237784,3.0,3.0,520.0,1.0,EB-RG5574,https://www.aciertamax.com/property/la-reserva-puerta-de-hierro,20.7171024593,-103.4116435201
67.3,,True,Zapopan,Rio Blanco,VENTA,Terreno,Venta Terreno Capital Norte / Río Blanco / Valle Imperial / Los Guayabos,6950000.0,4050.11655011655,0.7741611617549118,,,1716.0,0.5,EB-XA4758,https://www.aciertamax.com/property/venta-terreno-capital-norte-rio-blanco-valle-imperial-los-guayabos-rio-blanco,20.7768649268,-103.4137164697
67.3,,True,Guadalajara,Americana,VENTA,Departamento,Penthouse en Av Libertad Americana,12000000.0,33333.333333333336,0.49540078843626806,3.0,3.0,360.0,1.0,EB-WN6558,https://www.aciertamax.com/property/penthouse-en-av-libertad-americana,20.6716304,-103.362246
67.3,,True,Zapopan,Las Cañadas,VENTA,Terreno,"Terreno en venta Las Cañadas, Bosques de Chapultepec, Zapopan",7900000.0,4074.26508509541,0.7728146135710602,,,1939.0,0.5,EB-VW7901,https://www.aciertamax.com/property/terreno-en-venta-las-canadas-bosques-de-chapultepec-zapopan-las-canadas,20.7729949212,-103.3677866536
67.3,,True,Zapopan,Rio Blanco,VENTA,Terreno,Venta Terreno Capital Norte / Río Blanco / Dr. A. Leaño / Valle Imperial,6950000.0,4050.11655011655,0.7741611617549118,,,1716.0,0.5,EB-WT4697,https://www.aciertamax.com/property/venta-terreno-capital-norte-rio-blanco-dr-a-leano-valle-imperial-rio-blanco,20.7732213,-103.418805
